 
********************************
*RESULT OF EIGEN VALUE ANALYSIS*
********************************
 
 NUMBER OF ITERATIONS = 16
 
   NO.   EIGENVALUE    ANGL.FREQUENCY FREQUENCY(HZ)
      2220  9.7057E-01 -7.3871E-02  1.9905E-02 -6.8707E-01  4.6179E-03 -6.3197E-02  1.5588E+00
      2221  6.1681E-01 -9.2602E-02  2.9226E-02 -5.4077E-01  9.5714E-03 -6.8922E-02  1.1504E+00
      3001  1.5603E+01  1.1953E+00  2.1469E+00  3.2533E+00 -5.3719E-02  1.8653E-01  1.5055E+01
      3002  1.5241E+01  9.8368E-01  1.8666E+00  3.3627E+00  3.1016E-02 -1.2928E-01  1.5015E+01
      3003  1.0619E+01  3.8812E-01  6.4991E-01  3.0742E+00  5.0259E-02  7.0499E-03  1.1420E+01
      3004  6.0999E+00  5.8070E-02  5.3554E-02  2.8835E+00 -5.5785E-02  1.0993E-01  7.8435E+00
      3005  1.7405E+00  2.1178E-02  2.2098E-02  2.7694E+00 -2.2944E-02  1.0517E-01  5.0988E+00
      3006 -2.5383E+00 -1.3135E-02  7.1087E-03  2.4792E+00 -7.6342E-03  1.2840E-01  4.9916E+00
      3007 -5.9480E+00 -3.5390E-02  1.4963E-02  2.1753E+00 -1.9667E-03  1.1385E-01  7.0352E+00
      3008 -9.2541E+00 -4.5664E-02  8.7753E-03  1.7548E+00 -3.8728E-03  1.2206E-01  9.7253E+00
      3009 -1.1362E+01 -5.9348E-02  1.4968E-02  1.3244E+00 -8.8239E-04  1.0969E-01  1.1571E+01
      3010 -1.3331E+01 -5.6067E-02  1.0086E-02  8.2266E-01 -2.3029E-03  1.1562E-01  1.3386E+01
      3011 -1.3915E+01 -6.3383E-02  1.5569E-02  3.4589E-01 -3.6147E-04  1.0368E-01  1.3905E+01
      3012 -1.4354E+01 -5.3170E-02  9.0586E-03 -1.4755E-01  1.8478E-04  1.0759E-01  1.4335E+01
      3013 -1.3497E+01 -5.2514E-02  1.2724E-02 -5.6637E-01  3.2103E-04  9.5015E-02  1.3514E+01
      3014 -1.2519E+01 -3.7445E-02  6.2245E-03 -9.4985E-01  1.9732E-03  9.8208E-02  1.2613E+01
      3015 -1.0629E+01 -2.8358E-02  6.8487E-03 -1.2046E+00  8.0276E-04  8.3752E-02  1.0822E+01
      3016 -8.6718E+00 -1.2143E-02  1.2510E-03 -1.3863E+00  3.0996E-03  8.7443E-02  8.9942E+00
      3017 -6.4399E+00  9.4309E-03 -4.9413E-04 -1.3877E+00  3.0869E-04  7.1206E-02  6.8791E+00
      3018 -4.2202E+00  3.0349E-02 -1.9751E-03 -1.3029E+00  1.3081E-03  7.7240E-02  4.8002E+00
      3019 -2.5344E+00  4.6458E-02 -1.0259E-02 -9.9146E-01  4.9700E-03  5.4626E-02  3.0782E+00
      3020 -9.4791E-01  5.5686E-02 -1.0726E-02 -6.1063E-01  1.3801E-02  5.9127E-02  1.4404E+00
      3021 -8.3335E-01  6.6595E-02 -1.1460E-02 -5.7329E-01  2.0961E-02  4.5302E-02  1.3188E+00
      3051  1.5603E+01  1.1953E+00  2.1469E+00  3.2533E+00 -5.3719E-02  1.8653E-01  1.5055E+01
      3053  1.0619E+01  3.8812E-01  6.4991E-01  3.0742E+00  5.0259E-02  7.0499E-03  1.1420E+01
      3055  1.7405E+00  2.1178E-02  2.2098E-02  2.7694E+00 -2.2944E-02  1.0517E-01  5.0988E+00
      3057 -5.9480E+00 -3.5390E-02  1.4963E-02  2.1753E+00 -1.9667E-03  1.1385E-01  7.0352E+00
      3059 -1.1362E+01 -5.9348E-02  1.4968E-02  1.3244E+00 -8.8239E-04  1.0969E-01  1.1571E+01
      3061 -1.3915E+01 -6.3383E-02  1.5569E-02  3.4589E-01 -3.6147E-04  1.0368E-01  1.3905E+01
      3063 -1.3497E+01 -5.2514E-02  1.2724E-02 -5.6637E-01  3.2103E-04  9.5015E-02  1.3514E+01
      3065 -1.0629E+01 -2.8358E-02  6.8487E-03 -1.2046E+00  8.0276E-04  8.3752E-02  1.0822E+01
      3067 -6.4399E+00  9.4309E-03 -4.9413E-04 -1.3877E+00  3.0869E-04  7.1206E-02  6.8791E+00
      3069 -2.5344E+00  4.6458E-02 -1.0259E-02 -9.9146E-01  4.9700E-03  5.4626E-02  3.0782E+00
      3071 -8.3335E-01  6.6595E-02 -1.1460E-02 -5.7329E-01  2.0961E-02  4.5302E-02  1.3188E+00
      3101 -3.1114E-09  1.4755E-09  3.7185E-09  3.2533E+00 -5.3719E-02  4.3551E-12  5.6356E+00
      3102  1.1970E-09  5.9278E-11  1.3134E-09  3.3627E+00  3.1016E-02 -5.2492E-10  5.8247E+00
      3103  1.9881E-09 -5.1572E-11  1.3007E-09  3.0742E+00  5.0259E-02 -1.4045E-09  5.3255E+00
      3104 -4.0834E-10 -1.5501E-09 -5.4033E-10  2.8835E+00 -5.5785E-02 -3.4868E-09  4.9953E+00
      3105  2.4033E-09  2.6518E-10  1.9255E-09  2.7694E+00 -2.2944E-02 -2.0546E-09  4.7969E+00
      3106  1.6226E-09  1.0712E-09  2.4661E-09  2.4792E+00 -7.6342E-03 -2.2128E-09  4.2940E+00
      3107  1.0616E-09  3.4025E-10  2.6929E-10  2.1753E+00 -1.9667E-03 -2.2088E-09  3.7677E+00
      3108 -1.0001E-09 -4.0607E-10 -8.5467E-10  1.7548E+00 -3.8728E-03 -2.8451E-09  3.0394E+00
      3109 -2.7177E-10 -6.4473E-12 -2.7799E-10  1.3244E+00 -8.8239E-04 -1.3714E-09  2.2940E+00
      3110  5.3974E-10  3.7574E-10  9.2329E-10  8.2266E-01 -2.3029E-03 -4.7605E-10  1.4249E+00
      3111  9.6490E-10  1.3671E-09  2.1057E-09  3.4589E-01 -3.6147E-04  7.2709E-11  5.9911E-01
      3112  1.7672E-09  2.0234E-09  2.9762E-09 -1.4755E-01  1.8478E-04  1.6169E-10  2.5556E-01
      3113  6.5735E-10  8.4339E-10  1.8330E-09 -5.6637E-01  3.2103E-04  8.1024E-10  9.8098E-01
      3114 -2.3547E-10 -1.1963E-09 -2.2882E-10 -9.4985E-01  1.9732E-03  9.5675E-10  1.6452E+00
      3115 -7.5076E-10 -2.2206E-10  5.8288E-10 -1.2046E+00  8.0276E-04  2.0235E-09  2.0865E+00
      3116  1.3729E-09  1.4021E-09  2.5221E-09 -1.3863E+00  3.0996E-03  3.5312E-09  2.4012E+00
      3117 -3.9497E-10  1.2535E-09  1.8068E-09 -1.3877E+00  3.0869E-04  2.3830E-09  2.4035E+00
      3118 -1.3032E-09  4.3319E-10  7.2833E-10 -1.3029E+00  1.3081E-03  1.7380E-09  2.2567E+00
      3119 -1.1578E-09  2.5651E-10  1.0545E-09 -9.9146E-01  4.9700E-03  1.0438E-09  1.7173E+00
      3120 -1.4006E-09 -7.6894E-10  7.5485E-10 -6.1063E-01  1.3801E-02 -5.8464E-10  1.0579E+00
      3121 -9.9179E-10 -9.6233E-10 -8.5484E-10 -5.7329E-01  2.0961E-02 -2.7923E-10  9.9362E-01
      3151 -1.5603E+01 -1.1953E+00 -2.1469E+00  3.2533E+00 -5.3719E-02 -1.8653E-01  1.5055E+01
      3153 -1.0619E+01 -3.8812E-01 -6.4991E-01  3.0742E+00  5.0259E-02 -7.0499E-03  1.1420E+01
      3155 -1.7405E+00 -2.1178E-02 -2.2098E-02  2.7694E+00 -2.2944E-02 -1.0517E-01  5.0988E+00
      3157  5.9480E+00  3.5390E-02 -1.4963E-02  2.1753E+00 -1.9667E-03 -1.1385E-01  7.0352E+00
      3159  1.1362E+01  5.9348E-02 -1.4968E-02  1.3244E+00 -8.8239E-04 -1.0969E-01  1.1571E+01
      3161  1.3915E+01  6.3383E-02 -1.5569E-02  3.4589E-01 -3.6147E-04 -1.0368E-01  1.3905E+01
      3163  1.3497E+01  5.2514E-02 -1.2724E-02 -5.6637E-01  3.2103E-04 -9.5015E-02  1.3514E+01
      3165  1.0629E+01  2.8358E-02 -6.8487E-03 -1.2046E+00  8.0276E-04 -8.3752E-02  1.0822E+01
      3167  6.4399E+00 -9.4309E-03  4.9413E-04 -1.3877E+00  3.0869E-04 -7.1206E-02  6.8791E+00
      3169  2.5344E+00 -4.6458E-02  1.0259E-02 -9.9146E-01  4.9700E-03 -5.4626E-02  3.0782E+00
      3171  8.3335E-01 -6.6595E-02  1.1460E-02 -5.7329E-01  2.0961E-02 -4.5302E-02  1.3188E+00
      3201 -1.5603E+01 -1.1953E+00 -2.1469E+00  3.2533E+00 -5.3719E-02 -1.8653E-01  1.5055E+01
      3202 -1.5241E+01 -9.8368E-01 -1.8666E+00  3.3627E+00  3.1016E-02  1.2928E-01  1.5015E+01
      3203 -1.0619E+01 -3.8812E-01 -6.4991E-01  3.0742E+00  5.0259E-02 -7.0499E-03  1.1420E+01
      3204 -6.0999E+00 -5.8070E-02 -5.3554E-02  2.8835E+00 -5.5785E-02 -1.0993E-01  7.8435E+00
      3205 -1.7405E+00 -2.1178E-02 -2.2098E-02  2.7694E+00 -2.2944E-02 -1.0517E-01  5.0988E+00
      3206  2.5383E+00  1.3135E-02 -7.1087E-03  2.4792E+00 -7.6342E-03 -1.2840E-01  4.9916E+00
      3207  5.9480E+00  3.5390E-02 -1.4963E-02  2.1753E+00 -1.9667E-03 -1.1385E-01  7.0352E+00
      3208  9.2541E+00  4.5664E-02 -8.7753E-03  1.7548E+00 -3.8728E-03 -1.2206E-01  9.7253E+00
      3209  1.1362E+01  5.9348E-02 -1.4968E-02  1.3244E+00 -8.8239E-04 -1.0969E-01  1.1571E+01
      3210  1.3331E+01  5.6067E-02 -1.0086E-02  8.2266E-01 -2.3029E-03 -1.1562E-01  1.3386E+01
      3211  1.3915E+01  6.3383E-02 -1.5569E-02  3.4589E-01 -3.6147E-04 -1.0368E-01  1.3905E+01
      3212  1.4354E+01  5.3170E-02 -9.0585E-03 -1.4755E-01  1.8478E-04 -1.0759E-01  1.4335E+01
      3213  1.3497E+01  5.2514E-02 -1.2724E-02 -5.6637E-01  3.2103E-04 -9.5015E-02  1.3514E+01
      3214  1.2519E+01  3.7445E-02 -6.2245E-03 -9.4985E-01  1.9732E-03 -9.8208E-02  1.2613E+01
      3215  1.0629E+01  2.8358E-02 -6.8487E-03 -1.2046E+00  8.0276E-04 -8.3752E-02  1.0822E+01
      3216  8.6718E+00  1.2143E-02 -1.2510E-03 -1.3863E+00  3.0996E-03 -8.7443E-02  8.9942E+00
      3217  6.4399E+00 -9.4309E-03  4.9413E-04 -1.3877E+00  3.0869E-04 -7.1206E-02  6.8791E+00
      3218  4.2202E+00 -3.0349E-02  1.9751E-03 -1.3029E+00  1.3081E-03 -7.7240E-02  4.8002E+00
      3219  2.5344E+00 -4.6458E-02  1.0259E-02 -9.9146E-01  4.9700E-03 -5.4626E-02  3.0782E+00
      3220  9.4791E-01 -5.5686E-02  1.0726E-02 -6.1063E-01  1.3801E-02 -5.9127E-02  1.4404E+00
      3221  8.3335E-01 -6.6595E-02  1.1460E-02 -5.7329E-01  2.0961E-02 -4.5302E-02  1.3188E+00
      4001  1.6673E+01  2.0642E+00  3.1347E+00  3.4686E+00  1.3925E-01 -3.5101E-01  1.5344E+01
      4002  1.5036E+01  1.0130E+00  1.5592E+00  3.2309E+00  2.3534E-01 -9.5561E-02  1.4859E+01
      4003  1.0550E+01  8.2865E-02  5.1557E-02  2.9959E+00  1.1537E-01  1.8843E-01  1.1703E+01
      4004  6.1487E+00  9.7859E-02  7.0073E-02  3.1498E+00 -5.9990E-02  1.7798E-01  8.1641E+00
      4005  1.6653E+00 -5.2189E-03  8.9668E-03  2.9461E+00 -1.8455E-02  1.7616E-01  5.3759E+00
      4006 -2.5274E+00 -2.1358E-02  1.5913E-02  2.6708E+00 -6.5372E-03  1.8081E-01  5.2795E+00
      4007 -6.0688E+00 -4.5116E-02  1.7032E-02  2.3192E+00 -7.2896E-03  1.6546E-01  7.2720E+00
      4008 -9.2376E+00 -5.9381E-02  1.6756E-02  1.9141E+00 -8.3573E-03  1.5460E-01  9.7983E+00
      4009 -1.1518E+01 -6.3966E-02  2.0070E-02  1.4526E+00 -8.7194E-03  1.3518E-01  1.1771E+01
      4010 -1.3314E+01 -7.1147E-02  1.7308E-02  9.4049E-01 -9.9307E-03  1.2046E-01  1.3389E+01
      4011 -1.4078E+01 -6.7988E-02  2.0826E-02  4.5066E-01 -8.0971E-03  9.9993E-02  1.4077E+01
      4012 -1.4339E+01 -6.6318E-02  1.5249E-02 -7.3285E-02 -9.1211E-03  8.3417E-02  1.4315E+01
      4013 -1.3631E+01 -5.6887E-02  1.7282E-02 -4.8890E-01 -5.7504E-03  6.5032E-02  1.3639E+01
      4014 -1.2511E+01 -4.5385E-02  9.8682E-03 -9.1322E-01 -6.3380E-03  4.9402E-02  1.2593E+01
      4015 -1.0702E+01 -3.2273E-02  9.6868E-03 -1.1544E+00 -1.6678E-03  3.6509E-02  1.0877E+01
      4016 -8.6717E+00 -1.3046E-02  1.6604E-03 -1.3735E+00 -1.6687E-03  2.5151E-02  8.9867E+00
      4017 -6.4268E+00  6.6221E-03 -1.1468E-03 -1.3608E+00  3.0592E-03  2.1019E-02  6.8480E+00
      4018 -4.2304E+00  4.1748E-02 -7.2195E-03 -1.2957E+00  4.6530E-03  1.4788E-02  4.8043E+00
      4019 -2.4124E+00  3.5154E-02 -8.8973E-03 -9.8440E-01  8.9840E-03  2.3443E-02  2.9654E+00
      4020 -9.4162E-01  5.3591E-02 -2.5770E-03 -5.8955E-01  2.6655E-02  3.3492E-02  1.4092E+00
      4021 -6.0424E-01  8.8412E-02 -1.2929E-02 -4.9859E-01  3.5279E-02  1.7652E-02  1.0818E+00
      4101  9.5479E-09  9.8449E-10  1.9758E-09  3.4686E+00  1.3925E-01 -7.3386E-10  6.0127E+00
      4102  1.2646E-08 -4.2031E-10 -7.1873E-11  3.2309E+00  2.3534E-01 -6.6173E-10  5.6109E+00
      4103  1.1002E-08 -1.0724E-09  6.2863E-11  2.9959E+00  1.1537E-01 -1.6486E-09  5.1929E+00
      4104  7.5801E-09 -2.8540E-10  1.2585E-09  3.1498E+00 -5.9990E-02 -1.8953E-09  5.4567E+00
      4105  5.2545E-09  1.0873E-09  2.2838E-09  2.9461E+00 -1.8455E-02 -1.8023E-09  5.1029E+00
      4106 -2.8658E-09 -4.0831E-11 -1.6084E-09  2.6708E+00 -6.5372E-03 -3.0518E-09  4.6260E+00
      4107 -7.9113E-09 -2.2367E-09 -5.4584E-09  2.3192E+00 -7.2896E-03 -3.2930E-09  4.0169E+00
      4108 -1.2450E-08 -1.8614E-09 -4.2644E-09  1.9141E+00 -8.3573E-03 -2.6026E-09  3.3154E+00
      4109 -1.1762E-08 -4.7713E-10 -1.9069E-09  1.4526E+00 -8.7194E-03 -8.7177E-10  2.5160E+00
      4110 -1.2726E-08  5.3706E-10  1.2905E-09  9.4049E-01 -9.9307E-03 -1.6092E-10  1.6291E+00
      4111 -1.2959E-08  7.5530E-10  1.0756E-09  4.5066E-01 -8.0971E-03  1.3489E-10  7.8069E-01
      4112 -1.3201E-08  5.7910E-10  7.5982E-11 -7.3285E-02 -9.1211E-03  8.1820E-10  1.2791E-01
      4113 -1.4206E-08 -8.7897E-10 -2.5918E-10 -4.8890E-01 -5.7504E-03  7.2233E-10  8.4686E-01
      4114 -1.4062E-08 -2.1813E-09 -2.0658E-09 -9.1322E-01 -6.3380E-03  9.0720E-10  1.5818E+00
      4115 -1.2804E-08 -1.8954E-09 -4.3289E-09 -1.1544E+00 -1.6678E-03  1.3401E-09  1.9994E+00
      4116 -7.4309E-09 -5.1898E-10 -1.9101E-09 -1.3735E+00 -1.6687E-03  1.7131E-09  2.3790E+00
      4117 -6.7650E-09 -1.2744E-09 -2.0833E-09 -1.3608E+00  3.0592E-03  1.3745E-09  2.3570E+00
      4118 -3.8783E-09 -1.5825E-09 -2.5518E-09 -1.2957E+00  4.6530E-03  1.5792E-09  2.2442E+00
      4119 -2.1521E-09 -1.1218E-09 -6.2453E-10 -9.8440E-01  8.9840E-03  6.5412E-10  1.7051E+00
      4120 -1.2284E-09 -1.5219E-09 -2.4408E-09 -5.8955E-01  2.6655E-02 -2.3629E-10  1.0222E+00
      4121 -1.7410E-10 -1.3491E-09 -4.0742E-09 -4.9859E-01  3.5279E-02  3.3161E-10  8.6574E-01
      4201 -1.6673E+01 -2.0642E+00 -3.1347E+00  3.4686E+00  1.3925E-01  3.5101E-01  1.5344E+01
      4202 -1.5036E+01 -1.0130E+00 -1.5592E+00  3.2309E+00  2.3534E-01  9.5561E-02  1.4859E+01
      4203 -1.0550E+01 -8.2865E-02 -5.1557E-02  2.9959E+00  1.1537E-01 -1.8843E-01  1.1703E+01
      4204 -6.1487E+00 -9.7859E-02 -7.0073E-02  3.1498E+00 -5.9990E-02 -1.7798E-01  8.1641E+00
      4205 -1.6653E+00  5.2189E-03 -8.9668E-03  2.9461E+00 -1.8455E-02 -1.7616E-01  5.3759E+00
      4206  2.5274E+00  2.1358E-02 -1.5913E-02  2.6708E+00 -6.5372E-03 -1.8081E-01  5.2795E+00
      4207  6.0688E+00  4.5116E-02 -1.7032E-02  2.3192E+00 -7.2896E-03 -1.6546E-01  7.2720E+00
      4208  9.2376E+00  5.9381E-02 -1.6756E-02  1.9141E+00 -8.3573E-03 -1.5460E-01  9.7983E+00
      4209  1.1518E+01  6.3966E-02 -2.0070E-02  1.4526E+00 -8.7194E-03 -1.3518E-01  1.1771E+01
      4210  1.3314E+01  7.1147E-02 -1.7308E-02  9.4049E-01 -9.9307E-03 -1.2046E-01  1.3389E+01
      4211  1.4078E+01  6.7988E-02 -2.0826E-02  4.5066E-01 -8.0971E-03 -9.9993E-02  1.4077E+01
      4212  1.4339E+01  6.6318E-02 -1.5249E-02 -7.3285E-02 -9.1211E-03 -8.3417E-02  1.4315E+01
      4213  1.3631E+01  5.6887E-02 -1.7282E-02 -4.8890E-01 -5.7504E-03 -6.5032E-02  1.3639E+01
      4214  1.2511E+01  4.5385E-02 -9.8682E-03 -9.1322E-01 -6.3380E-03 -4.9402E-02  1.2593E+01
      4215  1.0702E+01  3.2273E-02 -9.6868E-03 -1.1544E+00 -1.6678E-03 -3.6509E-02  1.0877E+01
      4216  8.6717E+00  1.3046E-02 -1.6604E-03 -1.3735E+00 -1.6687E-03 -2.5151E-02  8.9867E+00
      4217  6.4268E+00 -6.6221E-03  1.1468E-03 -1.3608E+00  3.0592E-03 -2.1019E-02  6.8480E+00
      4218  4.2304E+00 -4.1748E-02  7.2195E-03 -1.2957E+00  4.6530E-03 -1.4788E-02  4.8043E+00
      4219  2.4124E+00 -3.5154E-02  8.8973E-03 -9.8440E-01  8.9840E-03 -2.3443E-02  2.9654E+00
      4220  9.4162E-01 -5.3591E-02  2.5770E-03 -5.8955E-01  2.6655E-02 -3.3492E-02  1.4092E+00
      4221  6.0424E-01 -8.8412E-02  1.2929E-02 -4.9859E-01  3.5279E-02 -1.7652E-02  1.0818E+00
      5001  1.5036E+01  1.0130E+00  1.5592E+00  3.2309E+00  2.3534E-01 -9.5561E-02  1.4859E+01
      5002  1.3400E+01 -3.8327E-02 -1.6238E-02  2.9931E+00  3.3142E-01  1.5989E-01  1.4407E+01
      5003  8.5658E+00  5.2464E-02  4.1302E-02  3.0976E+00  7.0481E-02  1.7195E-01  1.0073E+01
      5004  4.5983E+00 -8.3396E-03  2.0794E-02  3.3010E+00 -1.9304E-02  1.3900E-01  7.3373E+00
      5005 -1.5215E-01 -1.7019E-02  1.7540E-02  2.8809E+00 -1.0793E-02  1.6687E-01  5.0006E+00
      5006 -3.7871E+00 -4.0618E-02  3.4685E-02  2.7505E+00  4.5324E-03  1.4829E-01  6.0898E+00
      5007 -7.4208E+00 -5.3127E-02  2.2733E-02  2.1929E+00 -4.0607E-03  1.5250E-01  8.3272E+00
      5008 -1.0125E+01 -6.9149E-02  3.4135E-02  1.9403E+00  2.3970E-03  1.2658E-01  1.0654E+01
      5009 -1.2251E+01 -7.0481E-02  2.2917E-02  1.2738E+00 -5.8215E-03  1.2250E-01  1.2427E+01
      5010 -1.3717E+01 -8.3512E-02  2.8611E-02  9.1615E-01 -2.5679E-05  9.7143E-02  1.3782E+01
      5011 -1.4132E+01 -7.2049E-02  1.9703E-02  2.5653E-01 -6.0893E-03  8.7992E-02  1.4114E+01
      5012 -1.4241E+01 -8.0172E-02  1.7456E-02 -1.3174E-01 -2.0737E-03  6.3991E-02  1.4212E+01
      5013 -1.3088E+01 -5.6981E-02  1.2398E-02 -6.5272E-01 -4.9166E-03  5.4265E-02  1.3115E+01
      5014 -1.2000E+01 -5.7167E-02  2.6287E-03 -9.8037E-01 -3.2490E-03  3.2731E-02  1.2093E+01
      5015 -9.7811E+00 -2.7753E-02  1.9832E-03 -1.2425E+00 -2.1955E-03  2.7678E-02  1.0003E+01
      5016 -7.9385E+00 -1.8713E-02 -1.3424E-02 -1.4186E+00 -3.2508E-03  1.0015E-02  8.2947E+00
      5017 -5.4664E+00  2.1594E-02 -9.2877E-03 -1.3366E+00  2.0184E-03  1.3197E-02  5.9422E+00
      5018 -3.5457E+00  5.1538E-02 -2.5570E-02 -1.2883E+00 -6.3271E-05 -2.4472E-03  4.2009E+00
      5019 -1.8096E+00  5.2907E-02 -1.0241E-02 -8.2247E-01  1.7749E-02  2.1512E-02  2.3210E+00
      5020 -6.0424E-01  8.8412E-02 -1.2929E-02 -4.9859E-01  3.5279E-02  1.7652E-02  1.0818E+00
      5021 -6.0424E-01  8.8412E-02 -1.2929E-02 -4.9859E-01  3.5279E-02  1.7652E-02  1.0818E+00
      5051  1.5036E+01  1.0130E+00  1.5592E+00  3.2309E+00  2.3534E-01 -9.5561E-02  1.4859E+01
      5053  8.5658E+00  5.2464E-02  4.1302E-02  3.0976E+00  7.0481E-02  1.7195E-01  1.0073E+01
      5055 -1.5215E-01 -1.7019E-02  1.7540E-02  2.8809E+00 -1.0793E-02  1.6687E-01  5.0006E+00
      5057 -7.4208E+00 -5.3127E-02  2.2733E-02  2.1929E+00 -4.0607E-03  1.5250E-01  8.3272E+00
      5059 -1.2251E+01 -7.0481E-02  2.2917E-02  1.2738E+00 -5.8215E-03  1.2250E-01  1.2427E+01
      5061 -1.4132E+01 -7.2049E-02  1.9703E-02  2.5653E-01 -6.0893E-03  8.7992E-02  1.4114E+01
      5063 -1.3088E+01 -5.6981E-02  1.2398E-02 -6.5272E-01 -4.9166E-03  5.4265E-02  1.3115E+01
      5065 -9.7811E+00 -2.7753E-02  1.9832E-03 -1.2425E+00 -2.1955E-03  2.7678E-02  1.0003E+01
      5067 -5.4664E+00  2.1594E-02 -9.2877E-03 -1.3366E+00  2.0184E-03  1.3197E-02  5.9422E+00
      5069 -1.8096E+00  5.2907E-02 -1.0241E-02 -8.2247E-01  1.7749E-02  2.1512E-02  2.3210E+00
      5071 -6.0424E-01  8.8412E-02 -1.2929E-02 -4.9859E-01  3.5279E-02  1.7652E-02  1.0818E+00
      5101  1.2646E-08 -4.2031E-10 -7.1873E-11  3.2309E+00  2.3534E-01 -6.6173E-10  5.6109E+00
      5102  1.5744E-08 -1.8251E-09 -2.1195E-09  2.9931E+00  3.3142E-01 -5.8961E-10  5.2160E+00
      5103  1.0301E-08 -7.9864E-10  1.3248E-10  3.0976E+00  7.0481E-02 -1.4601E-09  5.3666E+00
      5104  8.9011E-09 -2.5111E-10  2.7172E-10  3.3010E+00 -1.9304E-02 -1.0831E-09  5.7176E+00
      5105  1.0565E-09 -1.1093E-10 -9.8168E-10  2.8809E+00 -1.0793E-02 -2.3955E-09  4.9899E+00
      5106 -7.3395E-09 -2.5074E-09 -7.5126E-09  2.7505E+00  4.5324E-03 -3.5820E-09  4.7639E+00
      5107 -1.0747E-08 -2.0767E-09 -5.3471E-09  2.1929E+00 -4.0607E-03 -2.9291E-09  3.7982E+00
      5108 -1.6417E-08 -1.7569E-09 -5.1246E-09  1.9403E+00  2.3970E-03 -2.2012E-09  3.3608E+00
      5109 -1.3956E-08 -2.2759E-10 -8.4787E-10  1.2738E+00 -5.8215E-03 -8.4100E-10  2.2063E+00
      5110 -1.8345E-08  2.7149E-10  1.2702E-09  9.1615E-01 -2.5679E-05 -7.7948E-10  1.5868E+00
      5111 -1.4915E-08  4.7656E-10  4.7404E-10  2.5653E-01 -6.0893E-03  2.8564E-10  4.4444E-01
      5112 -1.8829E-08 -8.0914E-11 -7.2911E-10 -1.3174E-01 -2.0737E-03  5.8714E-10  2.2821E-01
      5113 -1.5651E-08 -1.4812E-09 -1.6202E-09 -6.5272E-01 -4.9166E-03  8.0052E-10  1.1306E+00
      5114 -1.8542E-08 -2.6856E-09 -4.3423E-09 -9.8037E-01 -3.2490E-03  9.5689E-10  1.6981E+00
      5115 -1.1135E-08 -1.2412E-09 -2.7209E-09 -1.2425E+00 -2.1955E-03  1.4610E-09  2.1520E+00
      5116 -7.7949E-09  6.7242E-11  4.9532E-10 -1.4186E+00 -3.2508E-03  1.7029E-09  2.4571E+00
      5117 -5.1838E-09 -1.0326E-09 -1.5361E-09 -1.3366E+00  2.0184E-03  1.6205E-09  2.3151E+00
      5118 -2.0214E-09 -5.4893E-10 -4.4167E-10 -1.2883E+00 -6.3271E-05  2.1124E-09  2.2314E+00
      5119 -1.4928E-09 -1.1975E-09 -1.7744E-09 -8.2247E-01  1.7749E-02  5.4661E-10  1.4249E+00
      5120 -1.7410E-10 -1.3491E-09 -4.0742E-09 -4.9859E-01  3.5279E-02  3.3161E-10  8.6574E-01
      5121 -1.7410E-10 -1.3491E-09 -4.0742E-09 -4.9859E-01  3.5279E-02  3.3161E-10  8.6574E-01
      5151 -1.5036E+01 -1.0130E+00 -1.5592E+00  3.2309E+00  2.3534E-01  9.5561E-02  1.4859E+01
      5153 -8.5658E+00 -5.2464E-02 -4.1302E-02  3.0976E+00  7.0481E-02 -1.7195E-01  1.0073E+01
      5155  1.5215E-01  1.7019E-02 -1.7540E-02  2.8809E+00 -1.0793E-02 -1.6687E-01  5.0006E+00
      5157  7.4208E+00  5.3127E-02 -2.2733E-02  2.1929E+00 -4.0607E-03 -1.5250E-01  8.3272E+00
      5159  1.2251E+01  7.0481E-02 -2.2917E-02  1.2738E+00 -5.8215E-03 -1.2250E-01  1.2427E+01
      5161  1.4132E+01  7.2049E-02 -1.9703E-02  2.5653E-01 -6.0893E-03 -8.7992E-02  1.4114E+01
      5163  1.3088E+01  5.6981E-02 -1.2398E-02 -6.5272E-01 -4.9166E-03 -5.4265E-02  1.3115E+01
      5165  9.7811E+00  2.7753E-02 -1.9832E-03 -1.2425E+00 -2.1955E-03 -2.7678E-02  1.0003E+01
      5167  5.4664E+00 -2.1594E-02  9.2877E-03 -1.3366E+00  2.0184E-03 -1.3197E-02  5.9422E+00
      5169  1.8096E+00 -5.2907E-02  1.0241E-02 -8.2247E-01  1.7749E-02 -2.1512E-02  2.3210E+00
      5171  6.0424E-01 -8.8412E-02  1.2929E-02 -4.9859E-01  3.5279E-02 -1.7652E-02  1.0818E+00
      5201 -1.5036E+01 -1.0130E+00 -1.5592E+00  3.2309E+00  2.3534E-01  9.5561E-02  1.4859E+01
      5202 -1.3400E+01  3.8327E-02  1.6238E-02  2.9931E+00  3.3142E-01 -1.5989E-01  1.4407E+01
      5203 -8.5658E+00 -5.2464E-02 -4.1302E-02  3.0976E+00  7.0481E-02 -1.7195E-01  1.0073E+01
      5204 -4.5983E+00  8.3396E-03 -2.0794E-02  3.3010E+00 -1.9304E-02 -1.3900E-01  7.3373E+00
      5205  1.5215E-01  1.7019E-02 -1.7540E-02  2.8809E+00 -1.0793E-02 -1.6687E-01  5.0006E+00
      5206  3.7871E+00  4.0618E-02 -3.4685E-02  2.7505E+00  4.5324E-03 -1.4829E-01  6.0898E+00
