 
********************************
*RESULT OF EIGEN VALUE ANALYSIS*
********************************
 
 NUMBER OF ITERATIONS = 16
 
   NO.   EIGENVALUE    ANGL.FREQUENCY FREQUENCY(HZ)
   ---   ----------    -------------- -------------
    1   0.510280E+09   0.225894E+05   0.359521E+04
    2   0.510935E+09   0.226039E+05   0.359752E+04
    3   0.183397E+11   0.135424E+06   0.215534E+05


 Mode No.     1

 #### DISPLACEMENT 3D
    NODE     X-DISP      Y-DISP      Z-DISP
---------+-----------+-----------+------------
      2053  2.3980E+00  2.4218E-02  2.6291E-02 -3.1088E-02 -1.7795E-02  1.2596E-01  2.3835E+00
      2054  2.2776E+00  1.5830E-02  1.3548E-02 -1.0743E-02  1.0648E-03  1.2741E-01  2.2737E+00
      2055  2.0351E+00  3.6738E-03 -4.1971E-03 -7.9155E-03 -7.1942E-04  1.3294E-01  2.0484E+00
      2056  1.8796E+00 -5.5508E-04  2.2603E-03 -9.4337E-03  1.2315E-03  1.3038E-01  1.8924E+00
      2057  1.6434E+00 -4.7884E-04 -5.0453E-04 -8.6943E-03  2.5238E-04  1.3217E-01  1.6598E+00
      2058  1.5001E+00 -4.1021E-04  3.6938E-03 -8.7869E-03  1.7331E-03  1.2587E-01  1.5143E+00
      2059  1.2747E+00 -3.1128E-04 -5.2834E-04 -8.0121E-03  3.8111E-04  1.2594E-01  1.2937E+00
      2060  1.1391E+00 -5.4370E-04  3.2083E-03 -8.2415E-03  1.6476E-03  1.1809E-01  1.1561E+00
      2061  9.3082E-01 -3.9008E-04 -7.7329E-04 -7.3069E-03  4.4856E-04  1.1641E-01  9.5306E-01
      2062  8.0731E-01 -6.6145E-04  2.5627E-03 -7.4642E-03  1.5561E-03  1.0665E-01  8.2736E-01
      2063  6.2329E-01 -4.8208E-04 -1.0743E-03 -6.3449E-03  5.1842E-04  1.0290E-01  6.4911E-01
      2064  5.1645E-01 -7.8120E-04  1.7267E-03 -6.4056E-03  1.3997E-03  9.1084E-02  5.3968E-01
      2065  3.6448E-01 -5.8011E-04 -1.4019E-03 -5.0951E-03  5.8280E-04  8.5032E-02  3.9413E-01
      2066  2.7922E-01 -8.9644E-04  7.3124E-04 -5.0409E-03  1.1842E-03  7.1133E-02  3.0540E-01
      2067  1.6751E-01 -7.0519E-04 -1.7401E-03 -3.5457E-03  6.5272E-04  6.2588E-02  2.0066E-01
      2068  1.0899E-01 -1.0689E-03 -3.8759E-04 -3.3907E-03  9.3924E-04  4.6599E-02  1.3634E-01
      2069  4.6775E-02 -7.5152E-04 -1.9168E-03 -1.6638E-03  6.9195E-04  3.5096E-02  7.7592E-02
      2070  1.8851E-02 -1.8164E-03 -3.1768E-03 -1.2307E-03  4.4445E-04  1.6883E-02  3.6295E-02
      2071  6.7968E-03 -6.6846E-04 -3.8717E-03 -1.9535E-04  8.6045E-04  1.7232E-02  3.1354E-02
      2101  3.5432E+00  7.2201E-01  6.7826E-01  4.7425E-02  4.1751E-02  2.3928E-01  2.8754E+00
      2102  2.7357E+00  3.2289E-01  2.5984E-01  1.9907E-02  2.8934E-02  2.1671E-01  2.4744E+00
      2103  2.5420E+00  3.4512E-02  3.0290E-02 -1.6782E-02  9.7965E-03  1.4852E-01  2.5229E+00
      2104  2.3764E+00  1.0335E-02  2.2396E-03 -6.8190E-03  1.5884E-03  1.1956E-01  2.3791E+00
      2105  2.1414E+00  6.4107E-03 -3.8488E-03 -9.8368E-03  5.8429E-04  1.3253E-01  2.1525E+00
      2106  1.9650E+00 -6.2720E-04 -3.7768E-05 -7.6909E-03 -1.5638E-03  1.2806E-01  1.9779E+00
      2107  1.7361E+00  1.2495E-03 -2.7961E-03 -9.3701E-03 -1.7388E-04  1.3268E-01  1.7521E+00
      2108  1.5708E+00 -1.6433E-03 -1.8299E-03 -7.4873E-03 -1.5289E-03  1.2284E-01  1.5869E+00
      2109  1.3524E+00  1.2885E-03 -3.0872E-03 -8.8978E-03 -3.4811E-04  1.2619E-01  1.3709E+00
      2110  1.1960E+00 -1.7849E-03 -1.9800E-03 -7.0520E-03 -1.5267E-03  1.1508E-01  1.2145E+00
      2111  9.9345E-01  1.0350E-03 -3.1837E-03 -8.1570E-03 -3.5715E-04  1.1653E-01  1.0149E+00
      2112  8.5091E-01 -1.8526E-03 -2.1977E-03 -6.3814E-03 -1.4061E-03  1.0363E-01  8.7169E-01
      2113  6.7098E-01  7.4504E-04 -3.2278E-03 -7.1359E-03 -3.5155E-04  1.0283E-01  6.9553E-01
      2114  5.4745E-01 -1.8717E-03 -2.3960E-03 -5.4707E-03 -1.2388E-03  8.8150E-02  5.7048E-01
      2115  3.9763E-01  3.9259E-04 -3.2067E-03 -5.8002E-03 -3.3744E-04  8.4773E-02  4.2533E-01
      2116  2.9877E-01 -1.8482E-03 -2.5731E-03 -4.2967E-03 -1.0227E-03  6.8361E-02  3.2353E-01
      2117  1.8693E-01 -2.8807E-05 -3.1125E-03 -4.1348E-03 -3.1863E-04  6.2127E-02  2.1719E-01
      2118  1.1870E-01 -1.7711E-03 -2.5666E-03 -2.8628E-03 -7.1564E-04  4.4141E-02  1.4311E-01
      2119  5.3355E-02 -4.9112E-04 -2.6577E-03 -2.1885E-03 -2.6977E-04  3.4370E-02  8.1112E-02
      2120  2.0906E-02 -2.3640E-03 -4.3575E-03 -1.0685E-03 -5.0371E-04  1.5247E-02  3.5965E-02
      2121  6.2792E-03 -9.4706E-04 -5.3740E-03 -7.2556E-04 -3.9939E-04  1.4179E-02  2.6627E-02
      2151  3.7359E+00  5.7195E-01  4.9549E-01 -9.0273E-02  2.7309E-02  1.5393E-01  3.2181E+00
      2152  2.7422E+00  2.1668E-01  2.0202E-01  1.9367E-02  2.7121E-02  8.7225E-02  2.5380E+00
      2153  2.6021E+00  2.9600E-02  3.0274E-02 -1.8690E-02  2.8921E-02  1.1118E-01  2.5801E+00
      2154  2.4380E+00  1.6810E-02  6.1041E-03 -9.0999E-04 -4.2724E-03  1.1895E-01  2.4353E+00
      2155  2.1795E+00  4.2029E-03 -3.6952E-03 -4.6107E-04  9.6131E-04  1.3060E-01  2.1909E+00
      2156  2.0103E+00  8.1355E-05  4.7281E-03 -8.9901E-04  1.7135E-03  1.3152E-01  2.0208E+00
      2157  1.7597E+00 -1.0198E-04  5.6598E-05 -8.8431E-04 -2.5155E-04  1.3125E-01  1.7743E+00
      2158  1.6044E+00  3.7303E-04  3.8393E-03 -1.4609E-03  9.3048E-04  1.2628E-01  1.6172E+00
      2159  1.3653E+00 -1.2885E-04 -5.2702E-04 -1.0293E-03 -4.0700E-04  1.2511E-01  1.3827E+00
      2160  1.2185E+00  1.6148E-04  3.3405E-03 -1.2783E-03  9.0979E-04  1.1853E-01  1.2339E+00
      2161  9.9741E-01 -2.6302E-04 -7.7986E-04 -9.6259E-04 -4.8868E-04  1.1570E-01  1.0179E+00
      2162  8.6374E-01  4.8263E-06  2.7176E-03 -1.1170E-03  7.6406E-04  1.0700E-01  8.8207E-01
      2163  6.6828E-01 -3.8231E-04 -1.0417E-03 -8.8674E-04 -5.6968E-04  1.0234E-01  6.9208E-01
      2164  5.5265E-01 -1.7076E-04  1.9345E-03 -9.0876E-04  5.7506E-04  9.1340E-02  5.7401E-01
      2165  3.9107E-01 -5.0977E-04 -1.3202E-03 -7.7712E-04 -6.4962E-04  8.4670E-02  4.1852E-01
      2166  2.9881E-01 -3.6561E-04  9.8087E-04 -6.4470E-04  3.4309E-04  7.1277E-02  3.2303E-01
      2167  1.7977E-01 -6.6328E-04 -1.6201E-03 -6.4215E-04 -7.2908E-04  6.2477E-02  2.1082E-01
      2168  1.1648E-01 -5.7274E-04  1.5012E-05 -3.4449E-04  8.7231E-05  4.6695E-02  1.4204E-01
      2169  4.9559E-02 -7.4016E-04 -1.7227E-03 -5.6894E-04 -7.4950E-04  3.5243E-02  7.9430E-02
      2170  1.9831E-02 -1.2445E-03 -2.4312E-03 -1.5747E-04 -2.8892E-04  1.7281E-02  3.6971E-02
      2171  5.9107E-03 -7.6263E-04 -3.7262E-03 -3.6033E-04 -1.0108E-03  1.7862E-02  3.2151E-02
      2201  4.6368E+00  9.9900E-01  8.2434E-01 -4.5211E-01  1.4084E-01  3.2812E-01  3.8595E+00
      2202  3.8325E+00  4.4091E-01  3.4047E-01 -2.0001E-01  6.7600E-02  1.9665E-01  3.4789E+00
      2203  3.3343E+00  1.9066E-02  5.5330E-02 -2.3534E-02  3.1175E-02  5.9405E-02  3.2996E+00
      2204  3.2422E+00 -5.9179E-03 -5.2976E-04  7.1303E-03  1.8029E-03  8.7829E-02  3.2491E+00
      2205  2.7825E+00  5.7274E-04 -4.2454E-03  1.6910E-03  3.7827E-03  1.2128E-01  2.7923E+00
      2206  2.7073E+00  1.7626E-03  2.2593E-03  2.1965E-03  1.0942E-03  1.0592E-01  2.7115E+00
      2207  2.2616E+00 -7.7028E-04 -2.7968E-04  9.0581E-06 -7.9895E-04  1.2247E-01  2.2720E+00
      2208  2.1643E+00  1.7032E-04  6.2706E-05  1.9146E-03  3.1176E-04  1.0121E-01  2.1713E+00
      2209  1.7626E+00 -7.8106E-04 -1.2437E-03 -1.8871E-04 -1.0089E-03  1.1682E-01  1.7752E+00
      2210  1.6480E+00 -9.4612E-05 -5.1244E-04  1.8493E-03  2.7603E-04  9.4841E-02  1.6564E+00
      2211  1.2957E+00 -7.9341E-04 -1.4823E-03 -2.4399E-04 -1.0651E-03  1.0805E-01  1.3103E+00
      2212  1.1723E+00 -3.6279E-04 -9.3349E-04  1.7288E-03  1.7673E-04  8.5428E-02  1.1823E+00
      2213  8.7597E-01 -8.0422E-04 -1.7584E-03 -2.9829E-04 -1.0128E-03  9.5586E-02  8.9274E-01
      2214  7.5409E-01 -6.5040E-04 -1.4185E-03  1.5506E-03  7.3311E-05  7.2679E-02  7.6555E-01
      2215  5.1990E-01 -8.0296E-04 -2.0375E-03 -3.4889E-04 -9.2088E-04  7.9096E-02  5.3902E-01
      2216  4.1126E-01 -9.6180E-04 -1.9510E-03  1.3166E-03 -4.5945E-05  5.6379E-02  4.2411E-01
      2217  2.4504E-01 -7.8545E-04 -2.3219E-03 -3.8966E-04 -7.9181E-04  5.8389E-02  2.6654E-01
      2218  1.6278E-01 -1.3071E-03 -2.3372E-03  9.8827E-04 -1.6898E-04  3.6449E-02  1.7630E-01
      2219  7.0169E-02 -7.3506E-04 -2.2874E-03 -5.9931E-04 -6.0188E-04  3.2848E-02  9.1538E-02
      2220  2.8415E-02 -2.1687E-03 -4.5962E-03  2.9265E-04 -3.5912E-04  1.2061E-02  3.8112E-02
      2221  8.5359E-03 -4.9951E-04 -5.4751E-03 -5.6798E-04 -5.6896E-04  1.5399E-02  2.9406E-02
      3001 -1.2804E-01 -1.6968E-01 -1.5978E-01  2.2470E-02 -4.5959E-02  5.2305E-02  1.3221E-01
      3002 -1.0487E+00 -3.7399E-01 -3.5307E-01 -1.7888E-01 -4.4032E-02  1.4826E-01  7.9841E-01
      3003 -1.2578E+00 -1.4569E-01 -9.1803E-02 -5.3470E-02 -2.0375E-02  1.5152E-01  1.1740E+00
      3004 -9.5116E-01  6.9317E-03  4.4107E-04  4.7651E-03 -5.0873E-03  1.8258E-01  1.0059E+00
      3005 -1.0867E+00  9.9517E-04 -1.1618E-03 -1.8535E-04 -1.1423E-03  1.5700E-01  1.1201E+00
      3006 -8.0038E-01  3.5776E-03  4.3253E-03 -2.8336E-03 -2.4544E-03  1.7638E-01  8.6042E-01
      3007 -9.0027E-01  1.4245E-03  1.6693E-03 -2.2017E-03 -5.3900E-05  1.5099E-01  9.3898E-01
      3008 -6.4899E-01  3.8030E-03  5.8405E-03 -1.9315E-03 -1.3479E-03  1.6992E-01  7.1701E-01
      3009 -7.2037E-01  1.6405E-03  2.0956E-03 -1.8227E-03  3.1875E-04  1.4341E-01  7.6377E-01
      3010 -5.0402E-01  3.6951E-03  5.7238E-03 -1.8408E-03 -1.1472E-03  1.5914E-01  5.7862E-01
      3011 -5.4897E-01  1.5980E-03  2.0980E-03 -1.6484E-03  3.9210E-04  1.3169E-01  5.9619E-01
      3012 -3.6857E-01  3.4066E-03  5.4232E-03 -1.6882E-03 -9.4903E-04  1.4327E-01  4.4801E-01
      3013 -3.9082E-01  1.4762E-03  2.0256E-03 -1.4001E-03  4.3950E-04  1.1530E-01  4.4045E-01
      3014 -2.4701E-01  2.9956E-03  4.9359E-03 -1.4774E-03 -7.1206E-04  1.2180E-01  3.2788E-01
      3015 -2.5140E-01  1.3033E-03  1.8931E-03 -1.0851E-03  4.7809E-04  9.3853E-02  3.0073E-01
      3016 -1.4415E-01  2.4612E-03  4.2692E-03 -1.2050E-03 -4.2955E-04  9.4364E-02  2.2019E-01
      3017 -1.3667E-01  1.0775E-03  1.7388E-03 -6.9699E-04  5.3049E-04  6.7081E-02  1.8046E-01
      3018 -6.5098E-02  1.8122E-03  3.5671E-03 -8.5743E-04 -2.5029E-05  6.0691E-02  1.2510E-01
      3019 -5.3464E-02  5.5051E-04  1.0301E-03 -2.0465E-04  5.3844E-04  3.5253E-02  8.1688E-02
      3020 -1.6509E-02  7.5126E-05  2.7064E-04 -2.6946E-04  3.6538E-04  2.1991E-02  4.1590E-02
      3021 -1.7423E-02  7.9187E-04  7.0102E-04 -5.9632E-05  5.8274E-04  1.5311E-02  3.2163E-02
      3051  7.9258E-01  3.4630E-02  3.3506E-02  2.2382E-01 -4.7887E-02 -4.3644E-02  8.5920E-01
      3052 -8.8753E-02 -1.2293E-01 -1.4054E-01  3.3119E-02 -3.2735E-02  4.1249E-02  1.1700E-01
      3053 -1.3463E-01 -4.3551E-02 -1.9347E-02 -1.9430E-02 -1.2889E-02  1.4753E-01  2.7931E-01
      3054 -1.1634E-01  7.6790E-03 -1.0006E-02  2.8484E-03  4.3835E-03  1.8671E-01  3.4376E-01
      3055 -1.3757E-01  1.9075E-03 -3.7416E-03 -3.9746E-03 -6.4424E-04  1.7042E-01  3.2539E-01
      3056 -1.0932E-01  1.0208E-03 -2.1711E-03 -2.5338E-03 -1.3795E-03  1.7787E-01  3.2676E-01
      3057 -1.2313E-01  7.5216E-04  4.8628E-04 -4.6036E-03  6.7380E-04  1.6387E-01  3.0974E-01
      3058 -9.3896E-02  2.1335E-03 -2.2384E-04 -1.9703E-03 -6.2007E-04  1.7162E-01  3.1205E-01
      3059 -1.0688E-01  1.0891E-03  7.8037E-04 -4.1252E-03  9.9389E-04  1.5602E-01  2.9104E-01
      3060 -7.8723E-02  2.1314E-03 -1.7607E-04 -1.8367E-03 -4.8933E-04  1.6089E-01  2.8987E-01
      3061 -8.9933E-02  1.0132E-03  7.5424E-04 -3.7261E-03  1.0234E-03  1.4366E-01  2.6496E-01
      3062 -6.3294E-02  1.9811E-03 -1.0737E-04 -1.6729E-03 -3.4571E-04  1.4510E-01  2.5943E-01
      3063 -7.2184E-02  8.8168E-04  6.6128E-04 -3.1883E-03  9.9438E-04  1.2627E-01  2.3062E-01
      3064 -4.7856E-02  1.7527E-03 -4.7387E-05 -1.4458E-03 -1.8592E-04  1.2369E-01  2.1972E-01
      3065 -5.3871E-02  7.0739E-04  5.3224E-04 -2.4996E-03  9.3256E-04  1.0343E-01  1.8730E-01
      3066 -3.2751E-02  1.4560E-03  2.7236E-05 -1.1563E-03 -3.7898E-06  9.6279E-02  1.7011E-01
      3067 -3.5304E-02  4.8747E-04  3.8032E-04 -1.6507E-03  8.4592E-04  7.4842E-02  1.3450E-01
      3068 -1.8325E-02  1.0985E-03  2.3842E-04 -7.8346E-04  2.6119E-04  6.2603E-02  1.1009E-01
      3069 -1.7371E-02  1.8552E-04  3.3809E-04 -6.6099E-04  6.6592E-04  4.0497E-02  7.2344E-02
      3070 -6.5937E-03 -1.0542E-04 -1.2503E-03 -2.7163E-04  3.9535E-04  2.3696E-02  4.1487E-02
      3071 -7.4253E-03  1.1996E-04 -6.0107E-04  3.0826E-05  7.7349E-04  1.6753E-02  2.9929E-02
      3101  1.1463E+00  5.0921E-02  2.8631E-02  7.7021E-02  8.1351E-03  1.3583E-01  1.1394E+00
      3102  2.0544E-02 -2.1223E-01 -2.1046E-01  1.5625E-03 -2.9624E-04  1.6266E-01  3.6490E-01
      3103 -7.9925E-02 -9.2986E-02 -5.2437E-02 -1.1883E-04 -1.7746E-03  1.4373E-01  2.5154E-01
      3104 -5.6598E-02  1.5549E-02 -8.4770E-04 -8.0643E-03  6.0912E-05  1.6985E-01  3.0172E-01
      3105 -9.9506E-02  3.2244E-03 -1.2904E-03 -7.0656E-03 -3.6718E-04  1.5134E-01  2.8102E-01
      3106 -6.1427E-02  3.9338E-03  1.3408E-03 -6.2872E-03  1.2849E-03  1.6189E-01  2.8785E-01
      3107 -9.7137E-02  6.1330E-04  1.4189E-04 -6.4948E-03  1.5880E-04  1.4466E-01  2.6910E-01
      3108 -5.9007E-02  4.9809E-03  2.2187E-03 -6.0089E-03  1.2149E-03  1.5587E-01  2.7735E-01
      3109 -9.2391E-02  1.0767E-03  4.1687E-04 -6.1491E-03  1.7625E-04  1.3761E-01  2.5613E-01
      3110 -5.5316E-02  4.7455E-03  2.0410E-03 -5.6026E-03  1.1795E-03  1.4611E-01  2.5999E-01
      3111 -8.5077E-02  1.0226E-03  3.7446E-04 -5.6524E-03  1.7750E-04  1.2665E-01  2.3574E-01
      3112 -4.9889E-02  4.3012E-03  1.8518E-03 -5.0489E-03  1.0668E-03  1.3175E-01  2.3444E-01
      3113 -7.4800E-02  9.0330E-04  3.2546E-04 -4.9620E-03  1.5220E-04  1.1126E-01  2.0712E-01
      3114 -4.2527E-02  3.6835E-03  1.5867E-03 -4.2985E-03  9.0622E-04  1.1228E-01  1.9980E-01
      3115 -6.1291E-02  7.4177E-04  2.5764E-04 -4.0555E-03  1.1514E-04  9.1064E-02  1.6954E-01
      3116 -3.3103E-02  2.8895E-03  1.2394E-03 -3.3388E-03  6.9448E-04  8.7360E-02  1.5546E-01
      3117 -4.4360E-02  5.4206E-04  2.0885E-04 -2.9243E-03  7.8759E-05  6.5803E-02  1.2255E-01
      3118 -2.1458E-02  1.9432E-03  9.7669E-04 -2.1732E-03  4.6166E-04  5.6782E-02  1.0106E-01
      3119 -2.4200E-02  1.2097E-04 -2.8891E-04 -1.5203E-03 -1.0737E-05  3.5429E-02  6.5988E-02
      3120 -9.0840E-03 -1.4921E-05 -1.4808E-03 -6.9444E-04 -1.8635E-05  2.1002E-02  3.7361E-02
      3121 -1.0918E-02  3.9728E-04 -5.1263E-04 -6.2164E-04  1.1614E-05  1.6921E-02  3.1284E-02
      3151  9.1344E-01  4.2453E-02  6.6918E-02  1.7989E-01  2.8307E-02 -2.4426E-02  9.1607E-01
      3152  1.2431E-01 -1.0966E-01 -1.0800E-01  8.0489E-02  5.9401E-02  9.9346E-02  3.3762E-01
      3153  7.5171E-02 -2.7513E-02  9.6159E-03  1.9281E-02  2.0619E-02  1.6692E-01  3.0674E-01
      3154  5.9349E-02  1.9790E-02  4.8237E-03 -9.5003E-03  2.8461E-03  1.8751E-01  3.2887E-01
      3155  7.8623E-03  1.5873E-03 -9.9069E-04 -6.7016E-03  1.2852E-03  1.6938E-01  2.9371E-01
      3156  1.9866E-02  1.0600E-03 -1.2265E-03 -1.6587E-03  1.9814E-04  1.7660E-01  3.0655E-01
      3157 -6.9787E-03  9.6506E-04  1.1747E-03 -4.6332E-03  8.9999E-04  1.6293E-01  2.8244E-01
      3158  9.1599E-03  2.1866E-03 -9.2714E-05 -2.0670E-03 -8.0802E-04  1.7056E-01  2.9557E-01
      3159 -1.6596E-02  1.1301E-03  8.4340E-04 -4.5241E-03  7.4687E-04  1.5503E-01  2.6921E-01
      3160 -7.8885E-04  1.9863E-03 -2.7265E-04 -1.8766E-03 -8.1469E-04  1.5982E-01  2.7685E-01
      3161 -2.3766E-02  1.0632E-03  7.5365E-04 -4.2142E-03  6.1848E-04  1.4268E-01  2.4847E-01
      3162 -8.4113E-03  1.7647E-03 -2.6986E-04 -1.6728E-03 -8.3373E-04  1.4407E-01  2.4973E-01
      3163 -2.7762E-02  9.4931E-04  6.4849E-04 -3.7836E-03  4.3891E-04  1.2535E-01  2.1908E-01
      3164 -1.3263E-02  1.4648E-03 -2.6683E-04 -1.4001E-03 -8.2942E-04  1.2273E-01  2.1304E-01
      3165 -2.8001E-02  7.9534E-04  5.1276E-04 -3.2025E-03  2.2126E-04  1.0259E-01  1.8008E-01
      3166 -1.4816E-02  1.0852E-03 -2.6956E-04 -1.0550E-03 -8.1102E-04  9.5416E-02  1.6598E-01
      3167 -2.3895E-02  6.0965E-04  3.3207E-04 -2.4534E-03 -2.9337E-05  7.4145E-02  1.3078E-01
      3168 -1.2428E-02  7.0137E-04 -7.2646E-05 -6.0063E-04 -7.2477E-04  6.1933E-02  1.0804E-01
      3169 -1.5297E-02  3.4362E-04  2.5753E-04 -1.4825E-03 -2.9123E-04  3.9958E-02  7.0993E-02
      3170 -6.6465E-03 -3.4657E-04 -1.1678E-03 -7.0829E-05 -7.4546E-04  2.3470E-02  4.1102E-02
      3171 -8.1724E-03  1.7799E-04 -6.7224E-04 -8.8936E-04 -5.8417E-04  1.6463E-02  2.9662E-02
      3201  2.3729E+00  2.4168E-01  2.0370E-01 -1.0058E-02  4.7954E-02  8.6113E-02  2.1573E+00
      3202  1.0100E+00 -8.8587E-02 -8.8099E-02  7.0157E-02  6.8598E-02  1.8293E-02  1.1119E+00
      3203  1.1007E+00 -3.7383E-02 -1.7349E-02  2.8962E-02  2.7910E-02  1.0999E-01  1.1462E+00
      3204  8.6408E-01  2.2317E-02  1.1247E-02 -6.6594E-03  9.4918E-03  1.8277E-01  9.0478E-01
      3205  8.9676E-01  6.8135E-03  2.8812E-03 -4.4665E-03  3.2891E-03  1.5686E-01  9.3244E-01
      3206  6.8198E-01  2.5617E-03  4.2977E-03 -1.5254E-03  1.1806E-04  1.7485E-01  7.4307E-01
      3207  7.0808E-01  1.1655E-03  1.6774E-03 -2.2193E-03  5.5745E-04  1.5048E-01  7.5320E-01
      3208  5.3649E-01  3.7556E-03  5.5348E-03 -2.1087E-03 -1.3770E-03  1.6924E-01  6.0729E-01
      3209  5.3782E-01  1.4803E-03  1.6773E-03 -2.3269E-03  9.8199E-05  1.4353E-01  5.9108E-01
      3210  3.9845E-01  3.4613E-03  4.8268E-03 -1.9353E-03 -1.4317E-03  1.5879E-01  4.8078E-01
      3211  3.8082E-01  1.3062E-03  1.3502E-03 -2.1587E-03 -4.5113E-06  1.3240E-01  4.4341E-01
      3212  2.7337E-01  3.0861E-03  4.1379E-03 -1.7189E-03 -1.3955E-03  1.4342E-01  3.6673E-01
      3213  2.4298E-01  1.0836E-03  1.0041E-03 -1.9339E-03 -1.1108E-04  1.1670E-01  3.1528E-01
      3214  1.6586E-01  2.5747E-03  3.2388E-03 -1.4262E-03 -1.3040E-03  1.2253E-01  2.6759E-01
      3215  1.3028E-01  8.0089E-04  5.7833E-04 -1.6287E-03 -2.2687E-04  9.6024E-02  2.1086E-01
      3216  8.0998E-02  1.9276E-03  2.1198E-03 -1.0519E-03 -1.1674E-03  9.5739E-02  1.8369E-01
      3217  4.8997E-02  4.5993E-04  1.1169E-04 -1.2426E-03 -3.4877E-04  7.0120E-02  1.3087E-01
      3218  2.4158E-02  1.1861E-03  9.5917E-04 -5.8392E-04 -9.4735E-04  6.2851E-02  1.1130E-01
      3219  5.4951E-03 -7.3831E-05 -7.8049E-04 -8.1406E-04 -4.7223E-04  3.8707E-02  6.7326E-02
      3220 -9.8755E-04 -3.9650E-04 -2.1525E-03 -5.9910E-05 -8.0124E-04  2.4107E-02  4.1807E-02
      3221 -4.5800E-03 -1.0925E-04 -1.4123E-03 -4.7463E-04 -6.9270E-04  2.0285E-02  3.5390E-02
      4001 -3.0332E+00 -9.9990E-01 -9.4508E-01 -4.2979E-01 -6.5411E-02  2.2023E-01  2.2274E+00
      4002 -3.8106E+00 -5.0259E-01 -3.2896E-01 -1.7979E-01 -5.0634E-02  1.2845E-01  3.4208E+00
      4003 -3.3294E+00 -2.5188E-02 -3.6796E-03 -5.0559E-03 -2.2470E-02  9.4239E-02  3.3193E+00
      4004 -3.2712E+00 -3.4120E-03 -1.4893E-03  1.0041E-02 -8.2647E-04  1.1076E-01  3.2744E+00
      4005 -2.8537E+00 -1.6796E-03 -3.2287E-03  7.4188E-04 -2.6561E-03  1.2787E-01  2.8598E+00
      4006 -2.7058E+00  3.9085E-04 -1.3578E-04  2.3321E-03 -2.1530E-04  1.0632E-01  2.7122E+00
      4007 -2.3293E+00 -6.8814E-04 -2.8945E-04  6.6225E-04 -1.1613E-03  1.2235E-01  2.3384E+00
      4008 -2.1637E+00  6.8850E-04  1.0978E-03  2.8004E-03  4.3442E-04  1.0245E-01  2.1719E+00
      4009 -1.8273E+00 -4.6203E-04  8.0155E-05  7.4885E-04 -9.5833E-04  1.1623E-01  1.8381E+00
      4010 -1.6474E+00  9.5887E-04  1.4603E-03  2.5471E-03  4.7062E-04  9.6188E-02  1.6571E+00
      4011 -1.3553E+00 -3.3983E-04  4.6514E-04  7.5199E-04 -8.2948E-04  1.0652E-01  1.3679E+00
      4012 -1.1719E+00  1.1458E-03  1.8441E-03  2.2537E-03  4.8129E-04  8.6865E-02  1.1830E+00
      4013 -9.2843E-01 -1.9686E-04  8.8320E-04  7.5292E-04 -6.7662E-04  9.3009E-02  9.4264E-01
      4014 -7.5371E-01  1.3374E-03  2.2385E-03  1.8641E-03  4.7677E-04  7.4196E-02  7.6636E-01
      4015 -5.6295E-01 -3.0086E-05  1.3401E-03  7.3715E-04 -4.8609E-04  7.5366E-02  5.7852E-01
      4016 -4.1096E-01  1.5229E-03  2.6273E-03  1.3709E-03  4.5515E-04  5.7948E-02  4.2506E-01
      4017 -2.7630E-01  1.5512E-04  1.8372E-03  6.9368E-04 -2.3809E-04  5.3373E-02  2.9231E-01
      4018 -1.6261E-01  1.7559E-03  3.1735E-03  7.7282E-04  4.5652E-04  3.8025E-02  1.7774E-01
      4019 -8.6961E-02  3.5395E-04  2.2322E-03  7.8140E-04  7.0604E-05  2.7387E-02  1.0022E-01
      4020 -2.7421E-02  1.4638E-03  2.0031E-03 -1.5009E-04  3.9199E-04  1.3869E-02  3.7786E-02
      4021 -1.3283E-02  7.7425E-04  1.3069E-03  4.4141E-04  4.1071E-04  6.8185E-03  1.8600E-02
      4051 -1.9016E+00 -5.0145E-01 -5.0738E-01 -6.0181E-02 -2.3485E-02  3.3089E-02  1.4028E+00
      4052 -2.8331E+00 -4.3628E-01 -2.7204E-01 -1.3700E-01 -3.3175E-02  1.4737E-01  2.5080E+00
      4053 -2.7361E+00 -1.1611E-01 -1.5200E-02 -1.2801E-02 -1.5241E-02  1.4260E-01  2.6834E+00
      4054 -2.4734E+00 -1.2050E-03  2.0048E-03  5.3592E-03  1.3629E-03  1.3874E-01  2.4855E+00
      4055 -2.3101E+00 -2.3908E-03 -2.1164E-03  3.7531E-04 -6.3107E-04  1.3673E-01  2.3199E+00
      4056 -2.0495E+00 -9.9891E-06  3.6344E-03 -1.0895E-03  4.8354E-04  1.3170E-01  2.0640E+00
      4057 -1.8908E+00 -1.9819E-04  2.2301E-04 -1.7285E-04 -2.6199E-04  1.3067E-01  1.9043E+00
      4058 -1.6423E+00  5.4668E-04  4.5679E-03 -5.8852E-04  1.1205E-03  1.2683E-01  1.6594E+00
      4059 -1.4902E+00  2.2647E-04  4.5827E-04 -8.1538E-05 -4.9166E-05  1.2397E-01  1.5059E+00
      4060 -1.2540E+00  7.0855E-04  4.5363E-03 -5.9824E-04  1.1263E-03  1.1883E-01  1.2734E+00
      4061 -1.1125E+00  3.4510E-04  7.1851E-04 -4.4256E-05  7.2328E-05  1.1359E-01  1.1303E+00
