 
********************************
*RESULT OF EIGEN VALUE ANALYSIS*
********************************
 
 NUMBER OF ITERATIONS = 19
 
   NO.   EIGENVALUE    ANGL.FREQUENCY FREQUENCY(HZ)
   ---   ----------    -------------- -------------
    1   0.513275E+09   0.226556E+05   0.360575E+04
    2   0.513275E+09   0.226556E+05   0.360575E+04
    3   0.181452E+11   0.134704E+06   0.214388E+05


 Mode No.     1

 #### DISPLACEMENT 3D
    NODE     X-DISP      Y-DISP      Z-DISP
---------+-----------+-----------+------------
      5065  6.1264E-01 -2.1713E-03 -1.8156E-05  1.0777E-01 -3.2254E-04 -1.1709E-02  6.4181E-01
      5067  3.0451E-01 -2.7355E-03 -2.7969E-05  7.7898E-02 -4.0694E-04 -8.4490E-03  3.3465E-01
      5069  1.0452E-01 -3.3039E-03 -9.5018E-05  4.1878E-02 -4.9421E-04 -4.6127E-03  1.2891E-01
      5071  3.4021E-02 -3.5399E-03 -1.5223E-04  2.2325E-02 -5.3340E-04 -2.5743E-03  5.3018E-02
      5101  4.7723E-01  4.8570E-02  4.2043E-02  1.6661E-01  2.1789E-02 -2.2609E-02  5.2232E-01
      5102  4.7723E-01  4.8570E-02  4.2043E-02  1.6661E-01  2.1789E-02 -2.2609E-02  5.2232E-01
      5103  4.4342E-01  2.6036E-02  2.2984E-02  1.7176E-01  1.0409E-02 -2.3309E-02  5.1571E-01
      5104  4.0960E-01  3.5014E-03  3.9240E-03  1.7692E-01 -9.7181E-04 -2.4009E-02  5.1028E-01
      5105  3.7331E-01  1.7257E-03  2.0961E-03  1.7580E-01 -4.4179E-04 -2.3857E-02  4.8204E-01
      5106  3.3702E-01 -4.9891E-05  2.6830E-04  1.7468E-01  8.8236E-05 -2.3705E-02  4.5468E-01
      5107  3.0359E-01  1.8040E-05  1.2237E-04  1.7161E-01 -1.1001E-05 -2.3288E-02  4.2673E-01
      5108  2.7016E-01  8.5972E-05 -2.3559E-05  1.6854E-01 -1.1024E-04 -2.2871E-02  3.9969E-01
      5109  2.3796E-01  4.5049E-05 -8.6237E-05  1.6331E-01 -1.2051E-04 -2.2161E-02  3.7164E-01
      5110  2.0576E-01  4.1273E-06 -1.4892E-04  1.5807E-01 -1.3078E-04 -2.1451E-02  3.4455E-01
      5111  1.7619E-01  1.7196E-05 -1.7382E-04  1.5035E-01 -1.6239E-04 -2.0403E-02  3.1644E-01
      5112  1.4662E-01  3.0265E-05 -1.9872E-04  1.4263E-01 -1.9401E-04 -1.9355E-02  2.8926E-01
      5113  1.2059E-01  3.2069E-05 -2.3325E-04  1.3213E-01 -2.2301E-04 -1.7930E-02  2.6058E-01
      5114  9.4549E-02  3.3872E-05 -2.6779E-04  1.2163E-01 -2.5202E-04 -1.6505E-02  2.3272E-01
      5115  7.3203E-02  3.8226E-05 -2.9984E-04  1.0817E-01 -2.8400E-04 -1.4679E-02  2.0280E-01
      5116  5.1856E-02  4.2579E-05 -3.3190E-04  9.4717E-02 -3.1598E-04 -1.2853E-02  1.7353E-01
      5117  3.6385E-02  4.7454E-05 -3.7766E-04  7.8191E-02 -3.5832E-04 -1.0611E-02  1.4148E-01
      5118  2.0913E-02  5.2328E-05 -4.2342E-04  6.1665E-02 -4.0065E-04 -8.3681E-03  1.0984E-01
      5119  1.2489E-02  4.8846E-05 -4.5497E-04  4.2026E-02 -4.3516E-04 -5.7031E-03  7.4553E-02
      5120  4.0651E-03  4.5365E-05 -4.8652E-04  2.2387E-02 -4.6966E-04 -3.0380E-03  3.9377E-02
      5121  4.0651E-03  4.5365E-05 -4.8652E-04  2.2387E-02 -4.6966E-04 -3.0380E-03  3.9377E-02
      5151 -3.0395E+00 -2.6125E-01 -3.1588E-01  1.5732E-01  1.8832E-02  4.5794E-02  2.7662E+00
      5153 -2.8242E+00 -1.4333E-01 -1.6888E-01  1.6709E-01  8.9962E-03  1.1154E-02  2.6839E+00
      5155 -2.3776E+00 -1.3721E-02 -1.0621E-02  1.7608E-01 -3.8184E-04 -2.5913E-02  2.3855E+00
      5157 -1.9336E+00 -8.8370E-04 -1.0573E-05  1.7224E-01 -9.5081E-06 -2.7895E-02  1.9566E+00
      5159 -1.5156E+00  6.8054E-04 -4.1821E-04  1.6391E-01 -1.0416E-04 -2.6612E-02  1.5428E+00
      5161 -1.1222E+00  1.2981E-03 -3.0054E-04  1.5091E-01 -1.4036E-04 -2.4512E-02  1.1535E+00
      5163 -7.6802E-01  1.7509E-03 -4.6957E-04  1.3262E-01 -1.9275E-04 -2.1546E-02  8.0311E-01
      5165 -4.6623E-01  2.2478E-03 -5.8153E-04  1.0858E-01 -2.4546E-04 -1.7650E-02  5.0444E-01
      5167 -2.3174E-01  2.8305E-03 -7.2735E-04  7.8485E-02 -3.0969E-04 -1.2772E-02  2.7050E-01
      5169 -7.9545E-02  3.4016E-03 -8.1493E-04  4.2174E-02 -3.7611E-04 -6.7935E-03  1.0965E-01
      5171 -2.5891E-02  3.6306E-03 -8.2082E-04  2.2450E-02 -4.0593E-04 -3.5018E-03  4.8055E-02
      5201 -3.0395E+00 -2.6125E-01 -3.1588E-01  1.5732E-01  1.8832E-02  4.5794E-02  2.7662E+00
      5202 -3.0395E+00 -2.6125E-01 -3.1588E-01  1.5732E-01  1.8832E-02  4.5794E-02  2.7662E+00
      5203 -2.8242E+00 -1.4333E-01 -1.6888E-01  1.6709E-01  8.9962E-03  1.1154E-02  2.6839E+00
      5204 -2.6088E+00 -2.5415E-02 -2.1878E-02  1.7685E-01 -8.3994E-04 -2.3487E-02  2.6036E+00
      5205 -2.3776E+00 -1.3721E-02 -1.0621E-02  1.7608E-01 -3.8184E-04 -2.5913E-02  2.3855E+00
      5206 -2.1465E+00 -2.0270E-03  6.3594E-04  1.7531E-01  7.6262E-05 -2.8338E-02  2.1677E+00
      5207 -1.9336E+00 -8.8370E-04 -1.0573E-05  1.7224E-01 -9.5081E-06 -2.7895E-02  1.9566E+00
      5208 -1.7206E+00  2.5958E-04 -6.5709E-04  1.6916E-01 -9.5279E-05 -2.7452E-02  1.7459E+00
      5209 -1.5156E+00  6.8054E-04 -4.1821E-04  1.6391E-01 -1.0416E-04 -2.6612E-02  1.5428E+00
      5210 -1.3105E+00  1.1015E-03 -1.7933E-04  1.5866E-01 -1.1303E-04 -2.5773E-02  1.3402E+00
      5211 -1.1222E+00  1.2981E-03 -3.0054E-04  1.5091E-01 -1.4036E-04 -2.4512E-02  1.1535E+00
      5212 -9.3384E-01  1.4946E-03 -4.2175E-04  1.4315E-01 -1.6768E-04 -2.3252E-02  9.6756E-01
      5213 -7.6802E-01  1.7509E-03 -4.6957E-04  1.3262E-01 -1.9275E-04 -2.1546E-02  8.0311E-01
      5214 -6.0219E-01  2.0072E-03 -5.1739E-04  1.2208E-01 -2.1782E-04 -1.9840E-02  6.3987E-01
      5215 -4.6623E-01  2.2478E-03 -5.8153E-04  1.0858E-01 -2.4546E-04 -1.7650E-02  5.0444E-01
      5216 -3.3027E-01  2.4884E-03 -6.4567E-04  9.5071E-02 -2.7310E-04 -1.5460E-02  3.7085E-01
      5217 -2.3174E-01  2.8305E-03 -7.2735E-04  7.8485E-02 -3.0969E-04 -1.2772E-02  2.7050E-01
      5218 -1.3320E-01  3.1725E-03 -8.0903E-04  6.1898E-02 -3.4628E-04 -1.0085E-02  1.7283E-01
      5219 -7.9545E-02  3.4016E-03 -8.1493E-04  4.2174E-02 -3.7611E-04 -6.7935E-03  1.0965E-01
      5220 -2.5891E-02  3.6306E-03 -8.2082E-04  2.2450E-02 -4.0593E-04 -3.5018E-03  4.8055E-02
      5221 -2.5891E-02  3.6306E-03 -8.2082E-04  2.2450E-02 -4.0593E-04 -3.5018E-03  4.8055E-02
 ##### Local Summary :Max/IdMax/Min/IdMin####
   //U1   8.3227E-03      5021 -8.3227E-03      1221
   //U2   1.0663E-01      5221  0.0000E+00      1001
   //U3   1.8714E-04      1002 -1.4470E-02      5221
   //E11  9.4162E-04      4001 -9.4162E-04      1151
   //E22  2.5123E-04      1204 -2.5123E-04      5004
   //E33  2.5210E-04      1204 -2.5210E-04      5004
   //E12  1.1505E-04      1204  1.4511E-05      1171
   //E23  1.6085E-05      4001 -1.6085E-05      1151
   //E13  2.9766E-05      4201 -5.9158E-05      1151
   //S11  3.9940E+00      4001 -3.9940E+00      1151
   //S22  3.5839E-01      4001 -3.5839E-01      1151
   //S33  3.9996E-01      4001 -3.9996E-01      1151
   //S12  1.7699E-01      1204  2.2325E-02      1171
   //S23  2.4746E-02      4001 -2.4746E-02      1151
   //S13  4.5794E-02      4201 -9.1012E-02      1151
   //SMS  3.6315E+00      4001  3.9132E-02      3120
 ##### @Element :Max/IdMax/Min/IdMin####
   //E11  9.4162E-04      3001 -9.4162E-04      1101
   //E22  2.5123E-04      1103 -2.5123E-04      3003
   //E33  2.5210E-04      1103 -2.5210E-04      3003
   //E12  1.1505E-04      1103  1.4511E-05      1119
   //E23  1.6085E-05      3001 -1.6085E-05      1101
   //E13  2.9766E-05      3101 -5.9158E-05      1101
   //S11  3.9940E+00      3001 -3.9940E+00      1101
   //S22  3.5839E-01      3001 -3.5839E-01      1101
   //S33  3.9996E-01      3001 -3.9996E-01      1101
   //S12  1.7699E-01      1103  2.2325E-02      1119
   //S23  2.4746E-02      3001 -2.4746E-02      1101
   //S13  4.5794E-02      3101 -9.1012E-02      1101
   //SMS  4.3959E+00      3001  7.6975E-04      3119
 ##### Global Summary :Max/Min####
   //U1   8.3227E-03 -8.3227E-03
   //U2   1.0663E-01  0.0000E+00
   //U3   1.8714E-04 -1.4470E-02
   //E11  9.4162E-04 -9.4162E-04
   //E22  2.5123E-04 -2.5123E-04
   //E33  2.5210E-04 -2.5210E-04
   //E12  1.1505E-04  1.4511E-05
   //E23  1.6085E-05 -1.6085E-05
   //E13  2.9766E-05 -5.9158E-05
   //S11  3.9940E+00 -3.9940E+00
   //S22  3.5839E-01 -3.5839E-01
   //S33  3.9996E-01 -3.9996E-01
   //S12  1.7699E-01  2.2325E-02
   //S23  2.4746E-02 -2.4746E-02
   //S13  4.5794E-02 -9.1012E-02
   //SMS  3.6315E+00  3.9132E-02
 ##### @Element :Max/Min####
   //E11  9.4162E-04 -9.4162E-04
   //E22  2.5123E-04 -2.5123E-04
   //E33  2.5210E-04 -2.5210E-04
   //E12  1.1505E-04  1.4511E-05
   //E23  1.6085E-05 -1.6085E-05
   //E13  2.9766E-05 -5.9158E-05
   //S11  3.9940E+00 -3.9940E+00
   //S22  3.5839E-01 -3.5839E-01
   //S33  3.9996E-01 -3.9996E-01
   //S12  1.7699E-01  2.2325E-02
   //S23  2.4746E-02 -2.4746E-02
   //S13  4.5794E-02 -9.1012E-02
   //SMS  4.3959E+00  7.6975E-04

 Mode No.     2

 #### DISPLACEMENT 3D
    NODE     X-DISP      Y-DISP      Z-DISP
---------+-----------+-----------+------------
      1001  0.0000E+00  0.0000E+00  0.0000E+00
      1002  0.9349E-03  0.3151E-03  0.5055E-03
      1003  0.1891E-02  0.4693E-03  0.1775E-02
      1004  0.2780E-02  0.7491E-03  0.3903E-02
      1005  0.3597E-02  0.1120E-02  0.6768E-02
      1006  0.4334E-02  0.1584E-02  0.1032E-01
      1007  0.5006E-02  0.2131E-02  0.1449E-01
      1008  0.5604E-02  0.2755E-02  0.1922E-01
      1009  0.6136E-02  0.3447E-02  0.2445E-01
      1010  0.6597E-02  0.4198E-02  0.3011E-01
      1011  0.6997E-02  0.5001E-02  0.3615E-01
      1012  0.7331E-02  0.5848E-02  0.4251E-01
      1013  0.7610E-02  0.6732E-02  0.4914E-01
      1014  0.7831E-02  0.7647E-02  0.5598E-01
      1015  0.8005E-02  0.8586E-02  0.6299E-01
      1016  0.8131E-02  0.9544E-02  0.7013E-01
      1017  0.8221E-02  0.1052E-01  0.7736E-01
      1018  0.8276E-02  0.1150E-01  0.8464E-01
      1019  0.8307E-02  0.1248E-01  0.9197E-01
      1020  0.8319E-02  0.1348E-01  0.9929E-01
      1021  0.8323E-02  0.1447E-01  0.1066E+00
      1051  0.0000E+00  0.0000E+00  0.0000E+00
      1053  0.1782E-02  0.3392E-03  0.1858E-02
      1055  0.3385E-02  0.1008E-02  0.6829E-02
      1057  0.4710E-02  0.2039E-02  0.1455E-01
      1059  0.5773E-02  0.3375E-02  0.2449E-01
      1061  0.6581E-02  0.4947E-02  0.3618E-01
      1063  0.7157E-02  0.6696E-02  0.4916E-01
      1065  0.7528E-02  0.8565E-02  0.6300E-01
      1067  0.7731E-02  0.1051E-01  0.7736E-01
      1069  0.7811E-02  0.1248E-01  0.9197E-01
      1071  0.7826E-02  0.1447E-01  0.1066E+00
      1101  0.0000E+00  0.0000E+00  0.0000E+00
      1102  0.7980E-03  0.4480E-04  0.5852E-03
      1103  0.1680E-02  0.2225E-03  0.1865E-02
      1104  0.2453E-02  0.5099E-03  0.3984E-02
      1105  0.3171E-02  0.9011E-03  0.6843E-02
      1106  0.3821E-02  0.1385E-02  0.1039E-01
      1107  0.4412E-02  0.1953E-02  0.1456E-01
      1108  0.4939E-02  0.2596E-02  0.1928E-01
      1109  0.5407E-02  0.3307E-02  0.2450E-01
      1110  0.5813E-02  0.4077E-02  0.3015E-01
      1111  0.6165E-02  0.4898E-02  0.3619E-01
      1112  0.6459E-02  0.5762E-02  0.4254E-01
      1113  0.6704E-02  0.6662E-02  0.4916E-01
      1114  0.6898E-02  0.7592E-02  0.5600E-01
      1115  0.7051E-02  0.8545E-02  0.6301E-01
      1116  0.7162E-02  0.9514E-02  0.7014E-01
      1117  0.7240E-02  0.1050E-01  0.7737E-01
      1118  0.7288E-02  0.1149E-01  0.8465E-01
      1119  0.7315E-02  0.1248E-01  0.9197E-01
      1120  0.7326E-02  0.1347E-01  0.9929E-01
      1121  0.7329E-02  0.1447E-01  0.1066E+00
      1151  0.0000E+00  0.0000E+00  0.0000E+00
      1153  0.1559E-02  0.1092E-03  0.1826E-02
      1155  0.2958E-02  0.8016E-03  0.6802E-02
      1157  0.4114E-02  0.1872E-02  0.1452E-01
      1159  0.5042E-02  0.3244E-02  0.2447E-01
      1161  0.5748E-02  0.4851E-02  0.3617E-01
      1163  0.6250E-02  0.6631E-02  0.4915E-01
      1165  0.6573E-02  0.8526E-02  0.6300E-01
      1167  0.6750E-02  0.1049E-01  0.7736E-01
      1169  0.6819E-02  0.1248E-01  0.9197E-01
      1171  0.6832E-02  0.1447E-01  0.1066E+00
      1201  0.0000E+00  0.0000E+00  0.0000E+00
      1202  0.7115E-03 -0.1871E-03  0.4374E-03
      1203  0.1439E-02  0.3943E-05  0.1712E-02
      1204  0.2116E-02  0.3020E-03  0.3842E-02
      1205  0.2737E-02  0.7088E-03  0.6712E-02
      1206  0.3298E-02  0.1211E-02  0.1027E-01
      1207  0.3810E-02  0.1797E-02  0.1445E-01
      1208  0.4265E-02  0.2457E-02  0.1918E-01
      1209  0.4670E-02  0.3185E-02  0.2442E-01
      1210  0.5021E-02  0.3971E-02  0.3008E-01
      1211  0.5325E-02  0.4808E-02  0.3613E-01
      1212  0.5579E-02  0.5687E-02  0.4249E-01
      1213  0.5791E-02  0.6602E-02  0.4912E-01
      1214  0.5959E-02  0.7544E-02  0.5596E-01
      1215  0.6092E-02  0.8509E-02  0.6298E-01
      1216  0.6188E-02  0.9488E-02  0.7012E-01
      1217  0.6256E-02  0.1048E-01  0.7735E-01
      1218  0.6298E-02  0.1148E-01  0.8464E-01
      1219  0.6321E-02  0.1248E-01  0.9196E-01
      1220  0.6331E-02  0.1347E-01  0.9929E-01
      1221  0.6334E-02  0.1447E-01  0.1066E+00
      2001  0.0000E+00  0.0000E+00  0.0000E+00
      2003  0.1049E-02  0.3668E-03  0.1667E-02
      2005  0.2003E-02  0.1028E-02  0.6681E-02
      2007  0.2793E-02  0.2056E-02  0.1442E-01
      2009  0.3426E-02  0.3388E-02  0.2439E-01
      2011  0.3908E-02  0.4957E-02  0.3611E-01
      2013  0.4252E-02  0.6703E-02  0.4911E-01
      2015  0.4475E-02  0.8569E-02  0.6297E-01
      2017  0.4597E-02  0.1051E-01  0.7735E-01
      2019  0.4647E-02  0.1248E-01  0.9196E-01
      2021  0.4658E-02  0.1447E-01  0.1066E+00
      2101  0.0000E+00  0.0000E+00  0.0000E+00
      2103  0.8278E-03  0.2354E-03  0.1768E-02
      2105  0.1577E-02  0.9112E-03  0.6770E-02
      2107  0.2198E-02  0.1961E-02  0.1449E-01
      2109  0.2696E-02  0.3313E-02  0.2445E-01
      2111  0.3075E-02  0.4903E-02  0.3615E-01
      2113  0.3346E-02  0.6666E-02  0.4914E-01
      2115  0.3520E-02  0.8547E-02  0.6299E-01
      2117  0.3616E-02  0.1050E-01  0.7736E-01
      2119  0.3656E-02  0.1248E-01  0.9196E-01
      2121  0.3664E-02  0.1447E-01  0.1066E+00
      2201  0.0000E+00  0.0000E+00  0.0000E+00
      2203  0.5959E-03  0.1331E-03  0.1636E-02
      2205  0.1142E-02  0.8220E-03  0.6653E-02
      2207  0.1596E-02  0.1889E-02  0.1440E-01
      2209  0.1958E-02  0.3257E-02  0.2438E-01
      2211  0.2235E-02  0.4861E-02  0.3610E-01
      2213  0.2433E-02  0.6637E-02  0.4910E-01
      2215  0.2561E-02  0.8530E-02  0.6297E-01
      2217  0.2632E-02  0.1049E-01  0.7735E-01
      2219  0.2662E-02  0.1248E-01  0.9196E-01
      2221  0.2669E-02  0.1447E-01  0.1066E+00
      3001  0.0000E+00  0.0000E+00  0.0000E+00
      3002  0.1083E-03  0.7942E-04  0.3301E-03
      3003  0.2279E-03  0.2531E-03  0.1640E-02
      3004  0.3329E-03  0.5407E-03  0.3758E-02
      3005  0.4303E-03  0.9287E-03  0.6640E-02
      3006  0.5185E-03  0.1410E-02  0.1020E-01
      3007  0.5987E-03  0.1975E-02  0.1439E-01
      3008  0.6702E-03  0.2616E-02  0.1913E-01
      3009  0.7338E-03  0.3325E-02  0.2437E-01
      3010  0.7888E-03  0.4092E-02  0.3004E-01
      3011  0.8365E-03  0.4911E-02  0.3609E-01
      3012  0.8764E-03  0.5773E-02  0.4246E-01
      3013  0.9097E-03  0.6671E-02  0.4910E-01
      3014  0.9361E-03  0.7599E-02  0.5594E-01
      3015  0.9568E-03  0.8550E-02  0.6297E-01
      3016  0.9719E-03  0.9518E-02  0.7011E-01
      3017  0.9825E-03  0.1050E-01  0.7735E-01
      3018  0.9890E-03  0.1149E-01  0.8464E-01
      3019  0.9927E-03  0.1248E-01  0.9196E-01
      3020  0.9941E-03  0.1347E-01  0.9929E-01
      3021  0.9945E-03  0.1447E-01  0.1066E+00
      3051  0.0000E+00  0.0000E+00  0.0000E+00
      3053  0.1123E-03  0.2400E-03  0.1735E-02
      3055  0.2140E-03  0.9187E-03  0.6715E-02
      3057  0.2983E-03  0.1967E-02  0.1445E-01
      3059  0.3658E-03  0.3318E-02  0.2442E-01
      3061  0.4173E-03  0.4906E-02  0.3613E-01
      3063  0.4540E-03  0.6668E-02  0.4912E-01
      3065  0.4777E-03  0.8548E-02  0.6298E-01
      3067  0.4907E-03  0.1050E-01  0.7735E-01
      3069  0.4961E-03  0.1248E-01  0.9196E-01
      3071  0.4972E-03  0.1447E-01  0.1066E+00
      3101  0.0000E+00  0.0000E+00  0.0000E+00
      3102  0.1196E-13  0.6010E-04  0.4429E-03
      3103 -0.6335E-14  0.2380E-03  0.1754E-02
      3104  0.1006E-13  0.5251E-03  0.3870E-02
      3105  0.6417E-14  0.9149E-03  0.6742E-02
      3106  0.1684E-13  0.1397E-02  0.1030E-01
      3107  0.1820E-13  0.1964E-02  0.1447E-01
      3108  0.2893E-13  0.2606E-02  0.1920E-01
      3109  0.3963E-13  0.3316E-02  0.2443E-01
      3110  0.4821E-13  0.4084E-02  0.3010E-01
      3111  0.6399E-13  0.4904E-02  0.3614E-01
      3112  0.7412E-13  0.5767E-02  0.4250E-01
      3113  0.8486E-13  0.6667E-02  0.4913E-01
      3114  0.9216E-13  0.7595E-02  0.5597E-01
      3115  0.1053E-12  0.8547E-02  0.6299E-01
      3116  0.1153E-12  0.9516E-02  0.7012E-01
      3117  0.1220E-12  0.1050E-01  0.7736E-01
      3118  0.1118E-12  0.1149E-01  0.8464E-01
      3119  0.1260E-12  0.1248E-01  0.9196E-01
      3120  0.1215E-12  0.1347E-01  0.9929E-01
      3121  0.1206E-12  0.1447E-01  0.1066E+00
      3151  0.0000E+00  0.0000E+00  0.0000E+00
      3153 -0.1123E-03  0.2400E-03  0.1735E-02
      3155 -0.2140E-03  0.9187E-03  0.6715E-02
      3157 -0.2983E-03  0.1967E-02  0.1445E-01
      3159 -0.3658E-03  0.3318E-02  0.2442E-01
      3161 -0.4173E-03  0.4906E-02  0.3613E-01
      3163 -0.4540E-03  0.6668E-02  0.4912E-01
      3165 -0.4777E-03  0.8548E-02  0.6298E-01
      3167 -0.4907E-03  0.1050E-01  0.7735E-01
      3169 -0.4961E-03  0.1248E-01  0.9196E-01
      3171 -0.4972E-03  0.1447E-01  0.1066E+00
      3201  0.0000E+00  0.0000E+00  0.0000E+00
      3202 -0.1083E-03  0.7942E-04  0.3301E-03
      3203 -0.2279E-03  0.2531E-03  0.1640E-02
      3204 -0.3329E-03  0.5407E-03  0.3758E-02
      3205 -0.4303E-03  0.9287E-03  0.6640E-02
      3206 -0.5185E-03  0.1410E-02  0.1020E-01
      3207 -0.5987E-03  0.1975E-02  0.1439E-01
      3208 -0.6702E-03  0.2616E-02  0.1913E-01
      3209 -0.7338E-03  0.3325E-02  0.2437E-01
      3210 -0.7888E-03  0.4092E-02  0.3004E-01
      3211 -0.8365E-03  0.4911E-02  0.3609E-01
      3212 -0.8764E-03  0.5773E-02  0.4246E-01
      3213 -0.9097E-03  0.6671E-02  0.4910E-01
      3214 -0.9361E-03  0.7599E-02  0.5594E-01
      3215 -0.9568E-03  0.8550E-02  0.6297E-01
      3216 -0.9719E-03  0.9518E-02  0.7011E-01
      3217 -0.9825E-03  0.1050E-01  0.7735E-01
      3218 -0.9890E-03  0.1149E-01  0.8464E-01
      3219 -0.9927E-03  0.1248E-01  0.9196E-01
      3220 -0.9941E-03  0.1347E-01  0.9929E-01
      3221 -0.9945E-03  0.1447E-01  0.1066E+00
      4001  0.0000E+00  0.0000E+00  0.0000E+00
      4003 -0.5959E-03  0.1331E-03  0.1636E-02
      4005 -0.1142E-02  0.8220E-03  0.6653E-02
      4007 -0.1596E-02  0.1889E-02  0.1440E-01
      4009 -0.1958E-02  0.3257E-02  0.2438E-01
      4011 -0.2235E-02  0.4861E-02  0.3610E-01
      4013 -0.2433E-02  0.6637E-02  0.4910E-01
      4015 -0.2561E-02  0.8530E-02  0.6297E-01
      4017 -0.2632E-02  0.1049E-01  0.7735E-01
      4019 -0.2662E-02  0.1248E-01  0.9196E-01
      4021 -0.2669E-02  0.1447E-01  0.1066E+00
      4101  0.0000E+00  0.0000E+00  0.0000E+00
      4103 -0.8278E-03  0.2354E-03  0.1768E-02
      4105 -0.1577E-02  0.9112E-03  0.6770E-02
      4107 -0.2198E-02  0.1961E-02  0.1449E-01
      4109 -0.2696E-02  0.3313E-02  0.2445E-01
      4111 -0.3075E-02  0.4903E-02  0.3615E-01
      4113 -0.3346E-02  0.6666E-02  0.4914E-01
      4115 -0.3520E-02  0.8547E-02  0.6299E-01
      4117 -0.3616E-02  0.1050E-01  0.7736E-01
      4119 -0.3656E-02  0.1248E-01  0.9196E-01
      4121 -0.3664E-02  0.1447E-01  0.1066E+00
      4201  0.0000E+00  0.0000E+00  0.0000E+00
      4203 -0.1049E-02  0.3668E-03  0.1667E-02
      4205 -0.2003E-02  0.1028E-02  0.6681E-02
      4207 -0.2793E-02  0.2056E-02  0.1442E-01
      4209 -0.3426E-02  0.3388E-02  0.2439E-01
      4211 -0.3908E-02  0.4957E-02  0.3611E-01
      4213 -0.4252E-02  0.6703E-02  0.4911E-01
      4215 -0.4475E-02  0.8569E-02  0.6297E-01
      4217 -0.4597E-02  0.1051E-01  0.7735E-01
      4219 -0.4647E-02  0.1248E-01  0.9196E-01
      4221 -0.4658E-02  0.1447E-01  0.1066E+00
      5001  0.0000E+00  0.0000E+00  0.0000E+00
      5002 -0.7115E-03 -0.1871E-03  0.4374E-03
      5003 -0.1439E-02  0.3943E-05  0.1712E-02
      5004 -0.2116E-02  0.3020E-03  0.3842E-02
      5005 -0.2737E-02  0.7088E-03  0.6712E-02
      5006 -0.3298E-02  0.1211E-02  0.1027E-01
      5007 -0.3810E-02  0.1797E-02  0.1445E-01
      5008 -0.4265E-02  0.2457E-02  0.1918E-01
      5009 -0.4670E-02  0.3185E-02  0.2442E-01
      5010 -0.5021E-02  0.3971E-02  0.3008E-01
      5011 -0.5325E-02  0.4808E-02  0.3613E-01
      5012 -0.5579E-02  0.5687E-02  0.4249E-01
      5013 -0.5791E-02  0.6602E-02  0.4912E-01
      5014 -0.5959E-02  0.7544E-02  0.5596E-01
      5015 -0.6092E-02  0.8509E-02  0.6298E-01
      5016 -0.6188E-02  0.9488E-02  0.7012E-01
      5017 -0.6256E-02  0.1048E-01  0.7735E-01
      5018 -0.6298E-02  0.1148E-01  0.8464E-01
      5019 -0.6321E-02  0.1248E-01  0.9196E-01
      5020 -0.6331E-02  0.1347E-01  0.9929E-01
      5021 -0.6334E-02  0.1447E-01  0.1066E+00
      5051  0.0000E+00  0.0000E+00  0.0000E+00
      5053 -0.1559E-02  0.1092E-03  0.1826E-02
      5055 -0.2958E-02  0.8016E-03  0.6802E-02
      5057 -0.4114E-02  0.1872E-02  0.1452E-01
      5059 -0.5042E-02  0.3244E-02  0.2447E-01
      5061 -0.5748E-02  0.4851E-02  0.3617E-01
      5063 -0.6250E-02  0.6631E-02  0.4915E-01
      5065 -0.6573E-02  0.8526E-02  0.6300E-01
      5067 -0.6750E-02  0.1049E-01  0.7736E-01
      5069 -0.6819E-02  0.1248E-01  0.9197E-01
      5071 -0.6832E-02  0.1447E-01  0.1066E+00
      5101  0.0000E+00  0.0000E+00  0.0000E+00
      5102 -0.7980E-03  0.4480E-04  0.5852E-03
      5103 -0.1680E-02  0.2225E-03  0.1865E-02
      5104 -0.2453E-02  0.5099E-03  0.3984E-02
      5105 -0.3171E-02  0.9011E-03  0.6843E-02
      5106 -0.3821E-02  0.1385E-02  0.1039E-01
      5107 -0.4412E-02  0.1953E-02  0.1456E-01
      5108 -0.4939E-02  0.2596E-02  0.1928E-01
      5109 -0.5407E-02  0.3307E-02  0.2450E-01
      5110 -0.5813E-02  0.4077E-02  0.3015E-01
      5111 -0.6165E-02  0.4898E-02  0.3619E-01
      5112 -0.6459E-02  0.5762E-02  0.4254E-01
      5113 -0.6704E-02  0.6662E-02  0.4916E-01
      5114 -0.6898E-02  0.7592E-02  0.5600E-01
      5115 -0.7051E-02  0.8545E-02  0.6301E-01
      5116 -0.7162E-02  0.9514E-02  0.7014E-01
      5117 -0.7240E-02  0.1050E-01  0.7737E-01
      5118 -0.7288E-02  0.1149E-01  0.8465E-01
      5119 -0.7315E-02  0.1248E-01  0.9197E-01
      5120 -0.7326E-02  0.1347E-01  0.9929E-01
      5121 -0.7329E-02  0.1447E-01  0.1066E+00
      5151  0.0000E+00  0.0000E+00  0.0000E+00
      5153 -0.1782E-02  0.3392E-03  0.1858E-02
      5155 -0.3385E-02  0.1008E-02  0.6829E-02
      5157 -0.4710E-02  0.2039E-02  0.1455E-01
      5159 -0.5773E-02  0.3375E-02  0.2449E-01
      5161 -0.6581E-02  0.4947E-02  0.3618E-01
      5163 -0.7157E-02  0.6696E-02  0.4916E-01
      5165 -0.7528E-02  0.8565E-02  0.6300E-01
      5167 -0.7731E-02  0.1051E-01  0.7736E-01
      5169 -0.7811E-02  0.1248E-01  0.9197E-01
      5171 -0.7826E-02  0.1447E-01  0.1066E+00
